"dataset","comparison_profile","implementation","function_name","package_version","fastpls_source_archive_sha256","estimator","solver","precision","cpu_profile","requested_blas_threads","reported_blas_threads","loaded_blas_library","output_contract","timing_mode","measurement_scope","phase_timing_enabled","runtime_initialization_policy","batch_iterations","iteration","timeout_sec","split_seed","replicate","n_train","n_test","p","q","ncomp","requested_ncomp","effective_ncomp","fit_sec","prediction_sec","total_sec","preprocess_crosscov_sec","estimator_sec","coefficient_path_sec","fitted_values_sec","model_assembly_sec","cpp_total_sec","r_wrapper_fit_overhead_sec","accuracy","fit_object_mb","prediction_object_mb","coefficient_path_mb","score_outputs_mb","loading_outputs_mb","fitted_outputs_mb","variance_outputs_mb","prefit_process_rss_mb","final_process_rss_mb","theoretical_cross_covariance_mb","theoretical_final_coefficient_mb","theoretical_coefficient_path_mb","theoretical_fitted_path_mb","theoretical_residual_path_mb","theoretical_train_scores_mb","theoretical_test_scores_mb","theoretical_largest_retained_name","theoretical_largest_retained_mb","status","warning_message","error_message","process_peak_rss_mb","user_cpu_sec","system_cpu_sec","baseline_corrected_peak_increment_mb"
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,21,10000,123,1,547,71,1000,18,26,26,26,0.0510246753692627,0.00125217437744141,0.0522768497467041,0.004484005,0.024954958,0.00018353,0,5.554e-05,0.029693188,0.0213314873692627,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,22,10000,123,1,547,71,1000,18,26,26,26,0.0482330322265625,0.00126004219055176,0.0494930744171143,0.004808577,0.023961978,0.000175001,0,5.5575e-05,0.029014806,0.0192182262265625,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,23,10000,123,1,547,71,1000,18,26,26,26,0.052095890045166,0.00147032737731934,0.0535662174224854,0.00571111,0.024076574,0.000175636,0,5.1624e-05,0.030030557,0.022065333045166,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,24,10000,123,1,547,71,1000,18,26,26,26,0.0518438816070557,0.00149965286254883,0.0533435344696045,0.005673284,0.024573368,0.000178364,0,5.1587e-05,0.030490562,0.0213533196070557,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,25,10000,123,1,547,71,1000,18,26,26,26,0.054948091506958,0.00144004821777344,0.0563881397247314,0.005559757,0.02475504,0.000186319,0,5.4367e-05,0.030569076,0.024379015506958,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,26,10000,123,1,547,71,1000,18,26,26,26,0.0484676361083984,0.00143313407897949,0.0499007701873779,0.004605713,0.024573449,0.000183094,0,5.3235e-05,0.029428789,0.0190388471083984,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,27,10000,123,1,547,71,1000,18,26,26,26,0.0498340129852295,0.00123500823974609,0.0510690212249756,0.004512056,0.024131933,0.000173792,0,5.1421e-05,0.02888317,0.0209508429852295,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,28,10000,123,1,547,71,1000,18,26,26,26,0.0499961376190186,0.00141334533691406,0.0514094829559326,0.00449779,0.02426647,0.000180628,0,5.0691e-05,0.029009128,0.0209870096190186,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,29,10000,123,1,547,71,1000,18,26,26,26,0.0511741638183594,0.00149965286254883,0.0526738166809082,0.00466831,0.024649413,0.000184273,0,4.9899e-05,0.0295653,0.0216088638183594,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,30,10000,123,1,547,71,1000,18,26,26,26,0.0520384311676025,0.00137710571289062,0.0534155368804932,0.005530629,0.024624435,0.000175953,0,5.0326e-05,0.030394134,0.0216442971676025,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,31,10000,123,1,547,71,1000,18,26,26,26,0.0504481792449951,0.00135946273803711,0.0518076419830322,0.004501635,0.024145739,0.000176569,0,5.0306e-05,0.028887435,0.0215607442449951,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,32,10000,123,1,547,71,1000,18,26,26,26,0.0502550601959229,0.00124192237854004,0.0514969825744629,0.004474105,0.0242385,0.000177101,0,5.3214e-05,0.028955897,0.0212991631959229,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,33,10000,123,1,547,71,1000,18,26,26,26,0.0499629974365234,0.00129055976867676,0.0512535572052002,0.004581227,0.023987282,0.000176267,0,5.3457e-05,0.028811586,0.0211514114365234,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,34,10000,123,1,547,71,1000,18,26,26,26,0.0513238906860352,0.00128006935119629,0.0526039600372314,0.004507499,0.02450725,0.000177312,0,5.0138e-05,0.029255808,0.0220680826860352,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,35,10000,123,1,547,71,1000,18,26,26,26,0.0518078804016113,0.00130343437194824,0.0531113147735596,0.004709895,0.025149048,0.000174854,0,5.2789e-05,0.030099849,0.0217080314016113,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,36,10000,123,1,547,71,1000,18,26,26,26,0.051408052444458,0.0012977123260498,0.0527057647705078,0.004773571,0.025218793,0.0001764,0,4.8755e-05,0.03023018,0.021177872444458,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,37,10000,123,1,547,71,1000,18,26,26,26,0.0510287284851074,0.00137639045715332,0.0524051189422607,0.004689185,0.024876254,0.000180435,0,5.0975e-05,0.029810212,0.0212185164851074,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,38,10000,123,1,547,71,1000,18,26,26,26,0.0509252548217773,0.00149273872375488,0.0524179935455322,0.004567411,0.024401519,0.000177378,0,5.0536e-05,0.029210557,0.0217146978217773,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,39,10000,123,1,547,71,1000,18,26,26,26,0.0516083240509033,0.00150322914123535,0.0531115531921387,0.005106403,0.024879552,0.0001804,0,5.217e-05,0.030230804,0.0213775200509033,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,40,10000,123,1,547,71,1000,18,26,26,26,0.109268188476562,0.00128340721130371,0.110551595687866,0.004743484,0.024990026,0.000198051,0,5.4818e-05,0.03000125,0.0792669384765625,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,41,10000,123,1,547,71,1000,18,26,26,26,0.0528907775878906,0.00146389007568359,0.0543546676635742,0.005488159,0.024692849,0.000175786,0,5.3631e-05,0.030423617,0.0224671605878906,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,42,10000,123,1,547,71,1000,18,26,26,26,0.0529487133026123,0.00134372711181641,0.0542924404144287,0.005398186,0.024056527,0.000177698,0,5.1208e-05,0.029698011,0.0232507023026123,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,43,10000,123,1,547,71,1000,18,26,26,26,0.0570094585418701,0.00124907493591309,0.0582585334777832,0.005422446,0.024583837,0.000188061,0,5.6206e-05,0.030265003,0.0267444555418701,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,44,10000,123,1,547,71,1000,18,26,26,26,0.0480117797851562,0.0012822151184082,0.0492939949035645,0.004446036,0.023776344,0.000176483,0,5.2365e-05,0.028464134,0.0195476457851563,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,45,10000,123,1,547,71,1000,18,26,26,26,0.0501248836517334,0.00142645835876465,0.051551342010498,0.004551882,0.024410216,0.000174095,0,5.022e-05,0.029200689,0.0209241946517334,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,46,10000,123,1,547,71,1000,18,26,26,26,0.0509819984436035,0.00128531455993652,0.05226731300354,0.004617813,0.024490541,0.000178672,0,5.3685e-05,0.029353871,0.0216281274436035,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,47,10000,123,1,547,71,1000,18,26,26,26,0.0487360954284668,0.00127267837524414,0.0500087738037109,0.004514186,0.02483115,0.000180162,0,5.1353e-05,0.029592225,0.0191438704284668,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,48,10000,123,1,547,71,1000,18,26,26,26,0.0506997108459473,0.00143289566040039,0.0521326065063477,0.004685859,0.024638255,0.000179426,0,5.2069e-05,0.029571198,0.0211285128459473,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,49,10000,123,1,547,71,1000,18,26,26,26,0.0515382289886475,0.0012812614440918,0.0528194904327393,0.005402297,0.02486111,0.000179132,0,5.1746e-05,0.030507433,0.0210307959886475,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,50,10000,123,1,547,71,1000,18,26,26,26,0.0527055263519287,0.00132942199707031,0.054034948348999,0.005796584,0.024232901,0.000181255,0,5.1986e-05,0.030276367,0.0224291593519287,0.71830985915493,0.392913818359375,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,400.41015625,444.28125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,511.5078125,3.67,0.2,111.09765625
"ccle","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,1,547,71,1000,18,26,26,26,0.0673854351043701,0.00183463096618652,0.0692200660705566,,,,,,,,0.71830985915493,0.39178466796875,0.0019378662109375,0.137542724609375,0,0,0,0.001983642578125,397.8984375,421.828125,0.1373291015625,0.1373291015625,3.570556640625,1.95309448242188,1.95309448242188,0.108505249023438,0.0097503662109375,"final coefficient matrix (p x q)",0.1373291015625,"success",,,489.76953125,0.87,0.12,91.87109375
