"dataset","task_type","dataset_path","split_seed","n_train","n_test","p","n_response","input_precision","execution_precision","classifier","classifier_backend","classifier_numeric_path","input_storage_mb","ncomp_requested","replicate","method_id","package","package_version","function_name","algorithm","requested_estimator","executed_estimator","independent_implementation","total_runtime_ms","metric_name","metric_value","accuracy","balanced_accuracy","macro_f1","rmse","q2","mae","status","warning_message","error_message","peak_host_rss_mb","user_cpu_sec","system_cpu_sec","process_status"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","pls","float64",6.62709045410156,7,9,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,29,"accuracy",0.852272727272727,0.852272727272727,0.680919158361019,0.669563167418508,,,,"ok",,,121.574219,0.52,0.04,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","pls","float64",6.62709045410156,7,10,"pls_simpls_fit","pls","2.9.0","pls::simpls.fit","SIMPLS","simpls","simpls",TRUE,27,"accuracy",0.852272727272727,0.852272727272727,0.680919158361019,0.669563167418508,,,,"ok",,,121.855469,0.52,0.04,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","plsdepot","float64",6.62709045410156,7,1,"plsdepot_simpls","plsdepot","0.3.1","plsdepot::simpls","SIMPLS","simpls","simpls",TRUE,2204,"accuracy",0.875,0.875,0.674983388704319,0.6892227127711,,,,"ok",,,165.605469,2.71,0.08,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","plsdepot","float64",6.62709045410156,7,2,"plsdepot_simpls","plsdepot","0.3.1","plsdepot::simpls","SIMPLS","simpls","simpls",TRUE,2204,"accuracy",0.875,0.875,0.674983388704319,0.6892227127711,,,,"ok",,,165.285156,2.69,0.06,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","plsdepot","float64",6.62709045410156,7,3,"plsdepot_simpls","plsdepot","0.3.1","plsdepot::simpls","SIMPLS","simpls","simpls",TRUE,2238,"accuracy",0.875,0.875,0.674983388704319,0.6892227127711,,,,"ok",,,165.617188,2.73,0.07,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","lda","plsgenomics","float64",6.62709045410156,7,1,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,24,"accuracy",0.863636363636364,0.863636363636364,0.876965669988926,0.846635282295501,,,,"ok",,,145.179688,0.85,0.06,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","lda","plsgenomics","float64",6.62709045410156,7,2,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,24,"accuracy",0.863636363636364,0.863636363636364,0.876965669988926,0.846635282295501,,,,"ok",,,145.828125,0.87,0.07,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","lda","plsgenomics","float64",6.62709045410156,7,3,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,24,"accuracy",0.863636363636364,0.863636363636364,0.876965669988926,0.846635282295501,,,,"ok",,,145.164062,0.86,0.05,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","lda","plsgenomics","float64",6.62709045410156,7,4,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,24,"accuracy",0.863636363636364,0.863636363636364,0.876965669988926,0.846635282295501,,,,"ok",,,145.308594,0.86,0.06,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","lda","plsgenomics","float64",6.62709045410156,7,5,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,24,"accuracy",0.863636363636364,0.863636363636364,0.876965669988926,0.846635282295501,,,,"ok",,,145.933594,0.87,0.05,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","lda","plsgenomics","float64",6.62709045410156,7,6,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,24,"accuracy",0.863636363636364,0.863636363636364,0.876965669988926,0.846635282295501,,,,"ok",,,145.558594,0.87,0.06,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","lda","plsgenomics","float64",6.62709045410156,7,7,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,25,"accuracy",0.863636363636364,0.863636363636364,0.876965669988926,0.846635282295501,,,,"ok",,,145.316406,0.86,0.07,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","lda","plsgenomics","float64",6.62709045410156,7,8,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,25,"accuracy",0.863636363636364,0.863636363636364,0.876965669988926,0.846635282295501,,,,"ok",,,145.382812,0.86,0.04,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","lda","plsgenomics","float64",6.62709045410156,7,9,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,25,"accuracy",0.863636363636364,0.863636363636364,0.876965669988926,0.846635282295501,,,,"ok",,,145.527344,0.85,0.06,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","lda","plsgenomics","float64",6.62709045410156,7,10,"plsgenomics_pls_lda","plsgenomics","1.5.3","plsgenomics::pls.lda","PLS-LDA","PLS-LDA","PLS-LDA",TRUE,24,"accuracy",0.863636363636364,0.863636363636364,0.876965669988926,0.846635282295501,,,,"ok",,,145.410156,0.85,0.06,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","spls","float64",6.62709045410156,7,1,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,204,"accuracy",0.840909090909091,0.840909090909091,0.803776301218162,0.790474986637389,,,,"ok",,,148.679688,0.68,0.08,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","spls","float64",6.62709045410156,7,2,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,195,"accuracy",0.840909090909091,0.840909090909091,0.803776301218162,0.790474986637389,,,,"ok",,,148.726562,0.68,0.07,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","spls","float64",6.62709045410156,7,3,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,204,"accuracy",0.840909090909091,0.840909090909091,0.803776301218162,0.790474986637389,,,,"ok",,,148.707031,0.66,0.07,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","spls","float64",6.62709045410156,7,4,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,197,"accuracy",0.840909090909091,0.840909090909091,0.803776301218162,0.790474986637389,,,,"ok",,,148.683594,0.66,0.07,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","spls","float64",6.62709045410156,7,5,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,220,"accuracy",0.840909090909091,0.840909090909091,0.803776301218162,0.790474986637389,,,,"ok",,,149.167969,0.7,0.06,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","spls","float64",6.62709045410156,7,6,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,198,"accuracy",0.840909090909091,0.840909090909091,0.803776301218162,0.790474986637389,,,,"ok",,,149.03125,0.64,0.07,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","spls","float64",6.62709045410156,7,7,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,203,"accuracy",0.840909090909091,0.840909090909091,0.803776301218162,0.790474986637389,,,,"ok",,,148.757812,0.68,0.08,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","spls","float64",6.62709045410156,7,8,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,197,"accuracy",0.840909090909091,0.840909090909091,0.803776301218162,0.790474986637389,,,,"ok",,,148.300781,0.69,0.06,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","spls","float64",6.62709045410156,7,9,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,199,"accuracy",0.840909090909091,0.840909090909091,0.803776301218162,0.790474986637389,,,,"ok",,,148.671875,0.68,0.06,"ok"
"tcga_brca","classification","/home/chiamaka/Documents/fastpls/data/tcga_brca.RData",123,756,88,1000,5,"float64","float64","argmax","spls","float64",6.62709045410156,7,10,"spls_splsda","spls","2.3.2","spls::splsda","sPLS-DA","sPLS-DA","sPLS-DA",TRUE,218,"accuracy",0.840909090909091,0.840909090909091,0.803776301218162,0.790474986637389,,,,"ok",,,148.570312,0.7,0.06,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","chemometrics","float64",3.59980010986328,2,1,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,464,"accuracy",1,1,1,1,,,,"ok",,,133.066406,0.98,0.05,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","chemometrics","float64",3.59980010986328,2,2,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,479,"accuracy",1,1,1,1,,,,"ok",,,132.285156,1.01,0.05,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","chemometrics","float64",3.59980010986328,2,3,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,476,"accuracy",1,1,1,1,,,,"ok",,,132.84375,1.01,0.07,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","chemometrics","float64",3.59980010986328,2,4,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,464,"accuracy",1,1,1,1,,,,"ok",,,133.152344,0.97,0.08,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","chemometrics","float64",3.59980010986328,2,5,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,480,"accuracy",1,1,1,1,,,,"ok",,,132.519531,0.99,0.07,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","chemometrics","float64",3.59980010986328,2,6,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,495,"accuracy",1,1,1,1,,,,"ok",,,132.453125,1.04,0.06,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","chemometrics","float64",3.59980010986328,2,7,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,463,"accuracy",1,1,1,1,,,,"ok",,,132.648438,0.97,0.07,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","chemometrics","float64",3.59980010986328,2,8,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,461,"accuracy",1,1,1,1,,,,"ok",,,132.6875,0.98,0.06,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","chemometrics","float64",3.59980010986328,2,9,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,469,"accuracy",1,1,1,1,,,,"ok",,,132.507812,0.99,0.07,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","chemometrics","float64",3.59980010986328,2,10,"chemometrics_pls_eigen","chemometrics","1.4.4","chemometrics::pls_eigen","PLS eigen","PLS eigen","PLS eigen",TRUE,465,"accuracy",1,1,1,1,,,,"ok",,,132.785156,0.98,0.07,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","argmax","float64",3.59980010986328,2,1,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,18,"accuracy",1,1,1,1,,,,"ok",,,461.769531,1,0.1,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","argmax","float64",3.59980010986328,2,2,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,18,"accuracy",1,1,1,1,,,,"ok",,,461.40625,1.01,0.12,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","argmax","float64",3.59980010986328,2,3,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,18,"accuracy",1,1,1,1,,,,"ok",,,460.808594,1.02,0.12,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","argmax","float64",3.59980010986328,2,4,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,18,"accuracy",1,1,1,1,,,,"ok",,,461.328125,0.99,0.12,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","argmax","float64",3.59980010986328,2,5,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,18.9999999999999,"accuracy",1,1,1,1,,,,"ok",,,461.0625,1.01,0.13,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","argmax","float64",3.59980010986328,2,6,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,18.9999999999999,"accuracy",1,1,1,1,,,,"ok",,,462.019531,0.98,0.11,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","argmax","float64",3.59980010986328,2,7,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,18.9999999999999,"accuracy",1,1,1,1,,,,"ok",,,461.109375,0.99,0.1,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","argmax","float64",3.59980010986328,2,8,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,19.0000000000001,"accuracy",1,1,1,1,,,,"ok",,,461.570312,0.99,0.12,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","argmax","float64",3.59980010986328,2,9,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,18,"accuracy",1,1,1,1,,,,"ok",,,461.976562,1.01,0.1,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","argmax","float64",3.59980010986328,2,10,"fastPLS_simpls_cpu_irlba","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='argmax')","SIMPLS","simpls","simpls",TRUE,18.9999999999999,"accuracy",1,1,1,1,,,,"ok",,,461.105469,1,0.11,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","lda","cpp_project","float64",3.59980010986328,2,1,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,19.9999999999998,"accuracy",0.982758620689655,0.982758620689655,0.990566037735849,0.94978354978355,,,,"ok",,,461.675781,0.99,0.1,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","lda","cpp_project","float64",3.59980010986328,2,2,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,18.9999999999999,"accuracy",0.982758620689655,0.982758620689655,0.990566037735849,0.94978354978355,,,,"ok",,,461.386719,0.98,0.14,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","lda","cpp_project","float64",3.59980010986328,2,3,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,18.9999999999999,"accuracy",0.982758620689655,0.982758620689655,0.990566037735849,0.94978354978355,,,,"ok",,,461.546875,0.99,0.12,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","lda","cpp_project","float64",3.59980010986328,2,4,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,19.9999999999998,"accuracy",0.982758620689655,0.982758620689655,0.990566037735849,0.94978354978355,,,,"ok",,,461.449219,0.99,0.12,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","lda","cpp_project","float64",3.59980010986328,2,5,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,18.9999999999999,"accuracy",0.982758620689655,0.982758620689655,0.990566037735849,0.94978354978355,,,,"ok",,,461.746094,1.01,0.11,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","lda","cpp_project","float64",3.59980010986328,2,6,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,18.9999999999999,"accuracy",0.982758620689655,0.982758620689655,0.990566037735849,0.94978354978355,,,,"ok",,,460.949219,0.98,0.12,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","lda","cpp_project","float64",3.59980010986328,2,7,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,18.9999999999999,"accuracy",0.982758620689655,0.982758620689655,0.990566037735849,0.94978354978355,,,,"ok",,,461.570312,0.99,0.1,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","lda","cpp_project","float64",3.59980010986328,2,8,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,18.9999999999999,"accuracy",0.982758620689655,0.982758620689655,0.990566037735849,0.94978354978355,,,,"ok",,,461.578125,1,0.11,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","lda","cpp_project","float64",3.59980010986328,2,9,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,18.9999999999999,"accuracy",0.982758620689655,0.982758620689655,0.990566037735849,0.94978354978355,,,,"ok",,,461.351562,1,0.12,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","lda","cpp_project","float64",3.59980010986328,2,10,"fastPLS_simpls_cpu_irlba_lda","fastPLS","0.99.39","fastPLS::pls(method='simpls', backend='cpu', svd.method='irlba', classifier='lda')","SIMPLS + LDA","simpls","simpls",TRUE,19.0000000000001,"accuracy",0.982758620689655,0.982758620689655,0.990566037735849,0.94978354978355,,,,"ok",,,461.597656,0.99,0.12,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","mdatools","float64",3.59980010986328,2,1,"mdatools_plsda_or_pls","mdatools","0.15.0","mdatools::plsda or mdatools::pls","SIMPLS/PLS-DA","SIMPLS/PLS-DA","SIMPLS/PLS-DA",TRUE,145,"accuracy",1,1,1,1,,,,"ok","No validation results were found.",,166.664062,0.85,0.07,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","mdatools","float64",3.59980010986328,2,2,"mdatools_plsda_or_pls","mdatools","0.15.0","mdatools::plsda or mdatools::pls","SIMPLS/PLS-DA","SIMPLS/PLS-DA","SIMPLS/PLS-DA",TRUE,142,"accuracy",1,1,1,1,,,,"ok","No validation results were found.",,166.492188,0.85,0.07,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","mdatools","float64",3.59980010986328,2,3,"mdatools_plsda_or_pls","mdatools","0.15.0","mdatools::plsda or mdatools::pls","SIMPLS/PLS-DA","SIMPLS/PLS-DA","SIMPLS/PLS-DA",TRUE,143,"accuracy",1,1,1,1,,,,"ok","No validation results were found.",,166.460938,0.83,0.08,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","mdatools","float64",3.59980010986328,2,4,"mdatools_plsda_or_pls","mdatools","0.15.0","mdatools::plsda or mdatools::pls","SIMPLS/PLS-DA","SIMPLS/PLS-DA","SIMPLS/PLS-DA",TRUE,143,"accuracy",1,1,1,1,,,,"ok","No validation results were found.",,166.460938,0.85,0.06,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","mdatools","float64",3.59980010986328,2,5,"mdatools_plsda_or_pls","mdatools","0.15.0","mdatools::plsda or mdatools::pls","SIMPLS/PLS-DA","SIMPLS/PLS-DA","SIMPLS/PLS-DA",TRUE,142,"accuracy",1,1,1,1,,,,"ok","No validation results were found.",,166.601562,0.83,0.07,"ok"
"tcga_hnsc_methylation","classification","/home/chiamaka/Documents/fastpls/data/tcga_hnsc_methylation.RData",123,520,58,782,2,"float64","float64","argmax","mdatools","float64",3.59980010986328,2,6,"mdatools_plsda_or_pls","mdatools","0.15.0","mdatools::plsda or mdatools::pls","SIMPLS/PLS-DA","SIMPLS/PLS-DA","SIMPLS/PLS-DA",TRUE,143,"accuracy",1,1,1,1,,,,"ok","No validation results were found.",,166.804688,0.84,0.06,"ok"
