"family","setting","case","task","component","fold","fast_metric","reference_metric","status","error"
"OPLS","north_2","breast_real_classification","classification",3,5,0.933333333333333,0.933333333333333,"success",NA
"OPLS","north_3","breast_real_classification","classification",1,1,0.8,0.8,"success",NA
"OPLS","north_3","breast_real_classification","classification",1,2,0.8,0.8,"success",NA
"OPLS","north_3","breast_real_classification","classification",1,3,0.8,0.8,"success",NA
"OPLS","north_3","breast_real_classification","classification",1,4,0.8,0.8,"success",NA
"OPLS","north_3","breast_real_classification","classification",1,5,0.8,0.8,"success",NA
"OPLS","north_3","breast_real_classification","classification",2,1,1,1,"success",NA
"OPLS","north_3","breast_real_classification","classification",2,2,1,1,"success",NA
"OPLS","north_3","breast_real_classification","classification",2,3,0.8,0.8,"success",NA
"OPLS","north_3","breast_real_classification","classification",2,4,0.966666666666667,0.966666666666667,"success",NA
"OPLS","north_3","breast_real_classification","classification",2,5,0.9,0.9,"success",NA
"OPLS","north_3","breast_real_classification","classification",3,1,1,1,"success",NA
"OPLS","north_3","breast_real_classification","classification",3,2,1,1,"success",NA
"OPLS","north_3","breast_real_classification","classification",3,3,0.866666666666667,0.866666666666667,"success",NA
"OPLS","north_3","breast_real_classification","classification",3,4,0.933333333333333,0.933333333333333,"success",NA
"OPLS","north_3","breast_real_classification","classification",3,5,0.866666666666667,0.866666666666667,"success",NA
"kernelPLS","linear","breast_real_classification","classification",1,1,0.8,0.8,"success",NA
"kernelPLS","linear","breast_real_classification","classification",1,2,0.8,0.8,"success",NA
"kernelPLS","linear","breast_real_classification","classification",1,3,0.8,0.8,"success",NA
"kernelPLS","linear","breast_real_classification","classification",1,4,0.8,0.8,"success",NA
"kernelPLS","linear","breast_real_classification","classification",1,5,0.8,0.8,"success",NA
"kernelPLS","linear","breast_real_classification","classification",2,1,1,1,"success",NA
"kernelPLS","linear","breast_real_classification","classification",2,2,1,1,"success",NA
"kernelPLS","linear","breast_real_classification","classification",2,3,1,1,"success",NA
"kernelPLS","linear","breast_real_classification","classification",2,4,0.933333333333333,0.933333333333333,"success",NA
"kernelPLS","linear","breast_real_classification","classification",2,5,0.933333333333333,0.933333333333333,"success",NA
"kernelPLS","linear","breast_real_classification","classification",3,1,1,1,"success",NA
"kernelPLS","linear","breast_real_classification","classification",3,2,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS","linear","breast_real_classification","classification",3,3,1,1,"success",NA
"kernelPLS","linear","breast_real_classification","classification",3,4,0.933333333333333,0.933333333333333,"success",NA
"kernelPLS","linear","breast_real_classification","classification",3,5,0.933333333333333,0.933333333333333,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",1,1,0.8,0.8,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",1,2,0.766666666666667,0.766666666666667,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",1,3,0.8,0.8,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",1,4,0.8,0.8,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",1,5,0.8,0.8,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",2,1,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",2,2,1,1,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",2,3,0.866666666666667,0.866666666666667,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",2,4,0.933333333333333,0.933333333333333,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",2,5,0.9,0.9,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",3,1,1,1,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",3,2,1,1,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",3,3,1,1,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",3,4,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS","rbf_gamma_0.25_over_p","breast_real_classification","classification",3,5,0.9,0.9,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",1,1,0.8,0.8,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",1,2,0.766666666666667,0.766666666666667,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",1,3,0.8,0.8,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",1,4,0.8,0.8,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",1,5,0.8,0.8,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",2,1,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",2,2,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",2,3,0.866666666666667,0.866666666666667,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",2,4,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",2,5,0.9,0.9,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",3,1,1,1,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",3,2,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",3,3,0.933333333333333,0.933333333333333,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",3,4,0.933333333333333,0.933333333333333,"success",NA
"kernelPLS","rbf_gamma_1_over_p","breast_real_classification","classification",3,5,0.9,0.9,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",1,1,0.733333333333333,0.733333333333333,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",1,2,0.7,0.7,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",1,3,0.766666666666667,0.766666666666667,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",1,4,0.766666666666667,0.766666666666667,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",1,5,0.8,0.8,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",2,1,0.8,0.8,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",2,2,0.7,0.7,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",2,3,0.833333333333333,0.833333333333333,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",2,4,0.7,0.7,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",2,5,0.8,0.8,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",3,1,0.633333333333333,0.633333333333333,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",3,2,0.8,0.8,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",3,3,0.733333333333333,0.733333333333333,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",3,4,0.7,0.7,"success",NA
"kernelPLS","rbf_gamma_4_over_p","breast_real_classification","classification",3,5,0.766666666666667,0.766666666666667,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",1,1,0.8,0.8,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",1,2,0.8,0.8,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",1,3,0.8,0.8,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",1,4,0.8,0.8,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",1,5,0.8,0.8,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",2,1,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",2,2,1,1,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",2,3,0.866666666666667,0.866666666666667,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",2,4,0.933333333333333,0.933333333333333,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",2,5,0.9,0.9,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",3,1,1,1,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",3,2,1,1,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",3,3,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",3,4,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS","poly_degree2_offset1","breast_real_classification","classification",3,5,0.9,0.9,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",1,1,0.8,0.8,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",1,2,0.8,0.8,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",1,3,0.8,0.8,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",1,4,0.8,0.8,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",1,5,0.8,0.8,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",2,1,0.9,0.9,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",2,2,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",2,3,0.866666666666667,0.866666666666667,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",2,4,0.866666666666667,0.866666666666667,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",2,5,0.866666666666667,0.866666666666667,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",3,1,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",3,2,1,1,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",3,3,0.966666666666667,0.966666666666667,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",3,4,0.9,0.9,"success",NA
"kernelPLS","poly_degree3_offset1","breast_real_classification","classification",3,5,0.9,0.9,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",1,1,0.766666666666667,0.766666666666667,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",1,2,0.766666666666667,0.766666666666667,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",1,3,0.766666666666667,0.766666666666667,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",1,4,0.766666666666667,0.766666666666667,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",1,5,0.8,0.8,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",2,1,0.766666666666667,0.766666666666667,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",2,2,0.8,0.8,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",2,3,0.8,0.8,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",2,4,0.766666666666667,0.766666666666667,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",2,5,0.8,0.8,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",3,1,0.833333333333333,0.833333333333333,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",3,2,0.866666666666667,0.866666666666667,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",3,3,0.8,0.8,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",3,4,0.8,0.8,"success",NA
"kernelPLS","poly_degree4_offset1","breast_real_classification","classification",3,5,0.833333333333333,0.833333333333333,"success",NA
"kernelPLS","poly_degree3_offset0","breast_real_classification","classification",1,1,0.633333333333333,0.633333333333333,"success",NA
"kernelPLS","poly_degree3_offset0","breast_real_classification","classification",1,2,0.633333333333333,0.633333333333333,"success",NA
"kernelPLS","poly_degree3_offset0","breast_real_classification","classification",1,3,0.566666666666667,0.566666666666667,"success",NA
"kernelPLS","poly_degree3_offset0","breast_real_classification","classification",1,4,0.666666666666667,0.666666666666667,"success",NA
"kernelPLS","poly_degree3_offset0","breast_real_classification","classification",1,5,0.633333333333333,0.633333333333333,"success",NA
"kernelPLS","poly_degree3_offset0","breast_real_classification","classification",2,1,0.633333333333333,0.633333333333333,"success",NA
"kernelPLS","poly_degree3_offset0","breast_real_classification","classification",2,2,0.733333333333333,0.733333333333333,"success",NA
"kernelPLS","poly_degree3_offset0","breast_real_classification","classification",2,3,0.6,0.6,"success",NA
"kernelPLS","poly_degree3_offset0","breast_real_classification","classification",2,4,0.666666666666667,0.666666666666667,"success",NA
"kernelPLS","poly_degree3_offset0","breast_real_classification","classification",2,5,0.633333333333333,0.633333333333333,"success",NA
